start_time_ticks,duration_ticks,midi_number,velocity,note_name,frequency_hz,original_mz,original_intensity,retention_time,start_time_seconds,duration_seconds
39840,720,76,20,E,659.2551138257398,589.0,75664.0,0.3770706490818202,45.27272727272727,0.8181818181818182
39840,960,91,20,G,1567.9817439269973,161.00000000000003,858940.0,0.37708051997361225,45.27272727272727,1.0909090909090908
40080,960,88,21,E,1318.5102276514797,258.0,9078025.0,0.3800049510929343,45.54545454545455,1.0909090909090908
40080,960,88,24,E,1318.5102276514797,243.99999999999997,38214373.0,0.3799655459492866,45.54545454545455,1.0909090909090908
40320,960,82,20,A#,932.3275230361797,429.0,2719268.0,0.3818350704908973,45.81818181818182,1.0909090909090908
40560,960,86,20,D,1174.65907166963,297.0,2315051.0,0.38446690252242777,46.09090909090909,1.0909090909090908
40560,960,91,20,G,1567.9817439269973,196.99999999999997,595165.0,0.38415380875146526,46.09090909090909,1.0909090909090908
40680,960,91,20,G,1567.9817439269973,187.0,231034.0,0.3851953075500882,46.22727272727273,1.0909090909090908
40920,960,91,20,G,1567.9817439269973,211.00000000000006,345402.0,0.3871467820877739,46.5,1.0909090909090908
41040,960,91,20,G,1567.9817439269973,216.0,2571652.0,0.38876865595919397,46.63636363636363,1.0909090909090908
41400,960,86,20,D,1174.65907166963,333.0,2490419.0,0.39163479621762803,47.04545454545455,1.0909090909090908
41400,960,74,20,D,587.3295358348151,610.0,3775990.0,0.3917482471196518,47.04545454545455,1.0909090909090908
41640,960,74,20,D,587.3295358348151,664.0000000000001,453605.0,0.3944201988578118,47.31818181818182,1.0909090909090908
41760,960,79,20,G,783.9908719634985,515.0,3906539.0,0.3959783704993862,47.45454545454545,1.0909090909090908
41760,960,79,20,G,783.9908719634985,485.0,75761.0,0.3956775338555134,47.45454545454545,1.0909090909090908
41760,960,88,20,E,1318.5102276514797,240.0,1303436.0,0.3956940681279043,47.45454545454545,1.0909090909090908
41880,960,88,20,E,1318.5102276514797,231.0,7541105.0,0.3960701483037883,47.59090909090909,1.0909090909090908
41880,960,86,20,D,1174.65907166963,345.0,4062199.0,0.39634282423769995,47.59090909090909,1.0909090909090908
